word,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent
achieve,0.08108108108108109,0.14583333333333334,0.06382978723404255,0.10204081632653061,0.07692307692307693,-0.0121,-0.014671428571428571,0.007599999999999996,0.39902,0.3902999999999999
homeland,0.06329113924050633,0.014598540145985401,0.06722689075630252,0.024193548387096774,0.06060606060606061,0.13598,0.12439999999999998,0.26262500000000005,-0.12250000000000004,0.16235
simply,0.0875,0.12578616352201258,0.12790697674418605,0.07303370786516854,0.0736196319018405,-0.0009142857142857127,-0.097475,-0.05115,0.019030769230769237,-0.19216666666666668
purpose,0.08163265306122448,0.1111111111111111,0.09302325581395349,0.02857142857142857,0.15789473684210525,0.282325,0.3247,0.1147,-0.6597,0.27785
looks,0.08235294117647059,0.09859154929577464,0.08045977011494253,0.05,0.07142857142857142,-0.48422857142857145,-0.39145714285714284,0.06111428571428571,0.067525,-0.19296
moving,0.14893617021276595,0.08,0.09322033898305085,0.061946902654867256,0.10204081632653061,0.09801428571428573,0.02224,0.05974545454545455,0.11372857142857143,0.07288
favorite,0.0,0.14814814814814814,0.1388888888888889,0.08333333333333333,0.0,0.0,0.5318,0.38246,0.775,0.0
groups,0.10746812386156648,0.08814589665653495,0.16917922948073702,0.15372168284789645,0.06868686868686869,-0.2867372881355933,-0.1830396551724138,-0.16260099009900988,-0.213921052631579,-0.2703558823529411
executions,0.35,0.14285714285714285,0.05263157894736842,0.10714285714285714,0.15384615384615385,-0.4623714285714286,-0.6898333333333334,-0.4019,-0.06923333333333333,0.04052499999999999
respect,0.2037037037037037,0.175,0.13761467889908258,0.2,0.20161290322580644,0.6499181818181816,0.43158571428571435,0.5167066666666666,0.5104333333333332,0.6080999999999999
sends,0.13636363636363635,0.14285714285714285,0.21428571428571427,0.0,0.13636363636363635,-0.07569999999999999,0.5799333333333333,-0.2856,0.0,-0.06649999999999999
inability,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.2,0.1,-0.121075,-0.28955714285714285,-0.04819999999999999,-0.2854,-0.3182
travel,0.08888888888888889,0.18556701030927836,0.10112359550561797,0.1574074074074074,0.10309278350515463,-0.25611249999999997,-0.10889444444444443,-0.12646666666666664,-0.2941235294117647,-0.48897
independence,0.07407407407407407,0.11688311688311688,0.168141592920354,0.1792452830188679,0.0707070707070707,-0.004266666666666659,-0.2305333333333333,-0.13211578947368421,-0.16942105263157897,0.002400000000000021
caused,0.26136363636363635,0.11458333333333333,0.13636363636363635,0.1559633027522936,0.12987012987012986,-0.39062173913043485,-0.6716909090909091,-0.3405416666666667,-0.33542941176470586,-0.49489
field,0.08333333333333333,0.14606741573033707,0.0547945205479452,0.06896551724137931,0.07228915662650602,-0.04481428571428571,-0.2624692307692308,-0.45535,-0.028466666666666668,-0.22468333333333335
consumer,0.09090909090909091,0.08080808080808081,0.0,0.06451612903225806,0.014925373134328358,-0.28618,-0.3210375,0.0,0.18445,0.3818
promise,0.07547169811320754,0.18439716312056736,0.1935483870967742,0.15254237288135594,0.1134020618556701,0.12512500000000001,0.2642153846153846,0.3631,0.48097222222222225,0.4370909090909091
initially,0.11666666666666667,0.1,0.08571428571428572,0.05263157894736842,0.03278688524590164,-0.3211428571428571,-0.3508,0.012350000000000009,-0.1661,0.0618
mention,0.09090909090909091,0.08695652173913043,0.045454545454545456,0.045454545454545456,0.03571428571428571,-0.38906666666666667,-0.2657,-0.06743333333333333,-0.5061,0.0
pain,0.41379310344827586,0.10638297872340426,0.06,0.07692307692307693,0.07575757575757576,-0.4805958333333334,-0.7879200000000001,-0.7017333333333333,-0.6254000000000001,-0.30541999999999997
held,0.14963503649635038,0.15,0.12237762237762238,0.17647058823529413,0.11312217194570136,-0.10948536585365852,-0.09774285714285715,-0.10703142857142862,-0.09692500000000004,-0.15140399999999996
limited,0.08536585365853659,0.11764705882352941,0.08421052631578947,0.1485148514851485,0.14814814814814814,0.04684285714285713,-0.29937,-0.1682875,-0.16646000000000008,-0.32346666666666674
international,0.06952965235173825,0.08316831683168317,0.06212424849699399,0.0735930735930736,0.04827586206896552,-0.1359882352941176,-0.05820476190476191,-0.02266129032258064,-0.06580588235294117,-0.3338380952380953
activism,0.21052631578947367,0.058823529411764705,0.2222222222222222,0.15384615384615385,0.0,-0.1003,-0.2231,-0.02694999999999999,0.0,0.0
sales,0.028985507246376812,0.031914893617021274,0.08108108108108109,0.045871559633027525,0.1134020618556701,0.0,-0.21833333333333338,0.03753333333333333,0.1089,-0.035972727272727274
rose,0.044444444444444446,0.02631578947368421,0.1276595744680851,0.08333333333333333,0.1,-0.65865,-0.5994,-0.14274999999999996,0.263475,0.3501666666666667
bodies,0.13953488372093023,0.16091954022988506,0.08333333333333333,0.2112676056338028,0.2361111111111111,-0.2901833333333333,-0.08942857142857143,0.09621428571428571,0.11330666666666671,-0.1705941176470588
urban,0.08,0.05333333333333334,0.025,0.024390243902439025,0.019230769230769232,-0.17779999999999999,-0.351425,-0.26415,-0.37895,-0.4019
perform,0.08196721311475409,0.0,0.125,0.1891891891891892,0.25,0.32443999999999995,0.0,0.32415,0.08528571428571428,-0.15006666666666665
beings,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.09090909090909091,0.3333333333333333,-0.48714999999999997,0.442175,0.0258,0.6249,0.25145999999999996
existing,0.2676056338028169,0.1518987341772152,0.08823529411764706,0.09722222222222222,0.15384615384615385,0.04934736842105264,-0.08708333333333333,0.15639999999999998,0.1146,0.015089999999999992
function,0.10714285714285714,0.11538461538461539,0.05263157894736842,0.14814814814814814,0.21739130434782608,-0.41100000000000003,0.14133333333333334,0.0,0.074,-0.31338
diplomat,0.014705882352941176,0.06,0.07547169811320754,0.2,0.044444444444444446,0.0,0.0,-0.460475,0.11756000000000003,-0.1094
reducing,0.2391304347826087,0.15384615384615385,0.08,0.075,0.1111111111111111,0.11854545454545455,0.2624166666666667,-0.055175,0.2557,0.0
threaten,0.2571428571428571,0.25806451612903225,0.16666666666666666,0.10714285714285714,0.1,-0.23816666666666667,-0.3819375,-0.15541666666666665,-0.6816333333333334,-0.7111666666666666
rely,0.025,0.06521739130434782,0.1590909090909091,0.09090909090909091,0.034482758620689655,0.4404,0.13396666666666665,-0.11654285714285713,-0.16219999999999998,0.0
tend,0.08,0.11320754716981132,0.0847457627118644,0.15254237288135594,0.0784313725490196,-0.175075,-0.045533333333333335,-0.22315999999999997,-0.09144444444444445,-0.12627500000000003
school,0.053738317757009345,0.07712765957446809,0.07614213197969544,0.07482993197278912,0.05721393034825871,-0.08328695652173913,0.003603448275862051,-0.05361777777777777,0.12175454545454545,0.05341304347826088
theories,0.11764705882352941,0.0625,0.1794871794871795,0.15789473684210525,0.16666666666666666,-0.5267,-0.5492999999999999,-0.3574571428571428,-0.4152666666666667,-0.4542
says,0.06633906633906633,0.06290672451193059,0.06573705179282868,0.07613168724279835,0.052060737527114966,-0.33007407407407413,-0.1157793103448276,-0.09280303030303029,-0.0576837837837838,0.0919208333333333
fight,0.20615384615384616,0.12171052631578948,0.16459627329192547,0.19003115264797507,0.10545454545454545,-0.4754955223880594,-0.24904054054054056,-0.49666981132075466,-0.32138032786885234,-0.2949103448275862
books,0.023529411764705882,0.024390243902439025,0.06741573033707865,0.030303030303030304,0.045454545454545456,-0.1909,0.0,-0.0989166666666667,-0.3753,-0.31306666666666666
hour,0.05263157894736842,0.10256410256410256,0.011111111111111112,0.01282051282051282,0.013333333333333334,-0.24716,0.2015875,0.0,-0.5994,-0.5994
personality,0.04,0.04,0.15625,0.125,0.12,-0.6705,0.0,-0.23124000000000003,0.12323333333333332,-0.1372
term,0.14917127071823205,0.11170212765957446,0.07960199004975124,0.16363636363636364,0.10967741935483871,0.007525925925925936,-0.04119047619047619,0.05628124999999999,-0.21175925925925923,-0.027223529411764702
standing,0.045454545454545456,0.07746478873239436,0.11363636363636363,0.049079754601226995,0.02962962962962963,0.19375,0.047309090909090905,0.08030666666666667,0.019337499999999994,-0.2315
start,0.11049723756906077,0.07692307692307693,0.095,0.0990990990990991,0.08571428571428572,-0.05956999999999999,-0.18230000000000002,0.08374736842105261,0.03774545454545453,-0.049866666666666705
associated,0.041237113402061855,0.019417475728155338,0.022727272727272728,0.01485148514851485,0.053763440860215055,-0.36012500000000003,-0.177875,-0.4732,-0.0719,-0.29192999999999997
persecution,0.5,0.23809523809523808,0.10344827586206896,0.13043478260869565,0.08,-0.44155,0.17923999999999998,-0.02413333333333334,0.1606,0.2552
claiming,0.1282051282051282,0.17142857142857143,0.16666666666666666,0.18604651162790697,0.0967741935483871,0.034120000000000004,-0.029566666666666658,-0.04025714285714286,-0.1318125,-0.06896666666666666
unit,0.08771929824561403,0.034482758620689655,0.07792207792207792,0.1232876712328767,0.021739130434782608,0.30514,-0.36345,-0.19775,-0.1869111111111111,-0.4215
invited,0.16,0.1111111111111111,0.08571428571428572,0.043478260869565216,0.09615384615384616,-0.3783375,0.1513,0.42686666666666667,0.2294,0.48877999999999994
historical,0.10909090909090909,0.09900990099009901,0.075,0.06976744186046512,0.1111111111111111,-0.0474,0.2217,0.22323333333333337,0.0667,-0.05304285714285715
bolster,0.35714285714285715,0.15384615384615385,0.1875,0.18181818181818182,0.16666666666666666,0.2763,-0.020899999999999974,0.2543666666666667,0.21947500000000003,0.4019
face,0.15298507462686567,0.14545454545454545,0.12222222222222222,0.08032128514056225,0.10546875,-0.2542414634146342,-0.21570499999999998,0.16844242424242423,-0.19129000000000004,-0.13252592592592596
past,0.059113300492610835,0.07024793388429752,0.06837606837606838,0.06802721088435375,0.056372549019607844,-0.36290833333333333,-0.14282058823529414,-0.19477187500000004,-0.15886333333333333,-0.13890434782608693
outcome,0.1,0.18421052631578946,0.125,0.08,0.038461538461538464,0.09133333333333334,0.15197857142857144,-0.04256666666666669,-0.05398333333333333,0.04164999999999999
conclusions,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.2,0.0,-0.39875000000000005,-0.3290666666666667,0.11224999999999996,0.06028,0.0
governments,0.0776255707762557,0.09328358208955224,0.10824742268041238,0.13733905579399142,0.045454545454545456,-0.07161176470588236,-0.030956,0.07059047619047618,0.113759375,0.09428999999999998
requires,0.07692307692307693,0.12264150943396226,0.061224489795918366,0.11235955056179775,0.02531645569620253,0.22012857142857145,0.2070153846153846,0.1362833333333334,0.18061999999999998,-0.022399999999999975
extremism,0.08,0.09302325581395349,0.1896551724137931,0.023255813953488372,0.12195121951219512,-0.27115,-0.7655000000000001,-0.4086727272727273,0.0,-0.5257799999999999
upset,0.1590909090909091,0.05,0.09523809523809523,0.16666666666666666,0.13513513513513514,-0.7134571428571429,-0.46475,-0.535925,-0.6292555555555556,-0.48494000000000004
hostile,0.2553191489361702,0.25,0.13513513513513514,0.25806451612903225,0.19444444444444445,-0.3351,-0.5898,-0.5229999999999999,-0.4699,-0.19677142857142854
decision,0.07100591715976332,0.1341772151898734,0.0975609756097561,0.13793103448275862,0.08070175438596491,0.0016583333333333474,-0.05467735849056604,-0.07669722222222222,-0.011389285714285697,0.038373913043478265
shifts,0.0,0.22727272727272727,0.04,0.043478260869565216,0.125,0.0,0.38289999999999996,0.4019,0.2023,0.0
immediate,0.07792207792207792,0.13333333333333333,0.078125,0.1791044776119403,0.03571428571428571,0.18713333333333335,-0.078925,0.0028400000000000205,-0.15939166666666668,-0.30679999999999996
putting,0.0967741935483871,0.13043478260869565,0.10112359550561797,0.12162162162162163,0.08860759493670886,-0.19281111111111113,0.031674999999999995,0.14173333333333332,-0.009777777777777778,0.02715714285714285
code,0.125,0.10256410256410256,0.10810810810810811,0.10909090909090909,0.12903225806451613,0.06514285714285716,0.1966,-0.13082500000000002,0.06684999999999999,-0.028624999999999984
deliberate,0.36363636363636365,0.3181818181818182,0.10526315789473684,0.11764705882352941,0.3076923076923077,-0.38139999999999996,-0.24692857142857141,-0.1591,-0.29875,-0.691525
permission,0.1,0.15384615384615385,0.04878048780487805,0.21428571428571427,0.21875,0.12040000000000001,0.06698333333333333,0.2294,0.013533333333333335,0.11714285714285715
lobbying,0.0,0.07692307692307693,0.09090909090909091,0.2222222222222222,0.10526315789473684,0.0,0.06186666666666668,-0.07415,-0.14911666666666668,-0.24935
constantly,0.05263157894736842,0.19047619047619047,0.043478260869565216,0.25,0.1724137931034483,-0.4767,-0.316175,0.0516,-0.44144999999999995,-0.3728
valley,0.04395604395604396,0.0625,0.03076923076923077,0.07246376811594203,0.016666666666666666,-0.488525,-0.008950000000000014,-0.5931500000000001,0.03053999999999999,0.0
unified,0.2222222222222222,0.2222222222222222,0.25,0.08,0.14285714285714285,0.570425,0.54875,0.5471333333333334,0.6996,0.5152
skills,0.22580645161290322,0.2413793103448276,0.10344827586206896,0.02127659574468085,0.046511627906976744,-0.05241428571428571,0.014014285714285726,0.26486666666666664,-0.6369,-0.1351
student,0.08670520231213873,0.12280701754385964,0.1259259259259259,0.10714285714285714,0.0546875,-0.18056,-0.35780952380952386,-0.0006000000000000123,-0.21782777777777776,-0.19004285714285715
kill,0.4,0.17475728155339806,0.24074074074074073,0.20253164556962025,0.21782178217821782,-0.6956275,-0.7965944444444444,-0.6686153846153846,-0.7517874999999999,-0.6845136363636364
waste,0.4166666666666667,0.15,0.027777777777777776,0.13636363636363635,0.1875,-0.6331299999999999,-0.6043166666666666,-0.9022,-0.5925333333333332,-0.6092833333333333
figure,0.08045977011494253,0.058333333333333334,0.07216494845360824,0.07964601769911504,0.1232876712328767,0.1250571428571429,0.09971428571428573,-0.06791428571428572,-0.012744444444444428,-0.047244444444444464
receiving,0.11290322580645161,0.13793103448275862,0.06666666666666667,0.0821917808219178,0.171875,-0.14937142857142854,-0.16494999999999999,-0.11086,0.10856666666666666,-0.16106363636363638
beat,0.2558139534883721,0.11538461538461539,0.05405405405405406,0.10344827586206896,0.125,-0.12528181818181816,0.37825,-0.3612,-0.32453333333333334,-0.084475
retailers,0.21739130434782608,0.125,0.07692307692307693,0.21052631578947367,0.0,-0.17759999999999998,0.42115,0.4215,0.156625,0.0
demands,0.09302325581395349,0.11320754716981132,0.16216216216216217,0.18421052631578946,0.13043478260869565,-0.255625,-0.15771666666666664,-0.04578333333333334,-0.15494285714285713,0.30536666666666673
oath,0.13157894736842105,0.044444444444444446,0.21621621621621623,0.20588235294117646,0.25,-0.0891,0.34995,-0.131475,0.1446285714285714,0.3717
hell,0.13636363636363635,0.06896551724137931,0.09803921568627451,0.020833333333333332,0.06818181818181818,-0.476,-0.731525,-0.37348,-0.6808,-0.8253
beliefs,0.2702702702702703,0.26666666666666666,0.0625,0.15217391304347827,0.3157894736842105,-0.18834999999999996,-0.04144999999999999,0.3655,0.21882857142857143,0.21625000000000003
rebel,0.13580246913580246,0.11235955056179775,0.2222222222222222,0.25757575757575757,0.05357142857142857,-0.46340000000000003,-0.30249000000000004,-0.23881666666666668,-0.2498470588235294,-0.38586666666666664
gender,0.10126582278481013,0.17391304347826086,0.06060606060606061,0.0967741935483871,0.17721518987341772,0.073825,-0.03259999999999999,0.183575,0.0,0.08534285714285714
manufacturing,0.18604651162790697,0.1111111111111111,0.0392156862745098,0.03636363636363636,0.019230769230769232,-0.13306249999999997,0.30215000000000003,-0.057749999999999996,0.33525,0.0
confident,0.0,0.08,0.24444444444444444,0.0392156862745098,0.1111111111111111,0.0,0.3802249999999999,0.7298636363636362,0.60175,0.5245200000000001
nominee,0.046511627906976744,0.035398230088495575,0.12738853503184713,0.10377358490566038,0.07894736842105263,0.36619999999999997,-0.33492500000000003,0.05293000000000001,0.18545454545454543,-0.09406666666666666
benefits,0.15873015873015872,0.21014492753623187,0.10218978102189781,0.04861111111111111,0.08943089430894309,0.3894749999999999,0.3999413793103449,0.39845,0.1383285714285714,0.3258636363636364
obtained,0.12903225806451613,0.13636363636363635,0.03571428571428571,0.034482758620689655,0.03125,-0.023325000000000002,-0.003600000000000001,-0.1591,0.2621,0.1027
mutual,0.3225806451612903,0.1282051282051282,0.225,0.1276595744680851,0.1794871794871795,0.48580999999999996,0.30768000000000006,0.5392111111111111,-0.03986666666666667,0.5436571428571428
conflict,0.15760869565217392,0.11170212765957446,0.1270718232044199,0.11797752808988764,0.11347517730496454,-0.28477586206896555,-0.27445714285714284,-0.34589130434782606,-0.45751904761904766,-0.25010625000000003
secretary,0.017857142857142856,0.05077262693156733,0.0395010395010395,0.06,0.036931818181818184,0.25720000000000004,-0.11386956521739129,0.04949473684210528,0.024629629629629644,-0.06512307692307692
efforts,0.12727272727272726,0.10273972602739725,0.08433734939759036,0.1263537906137184,0.08583690987124463,-0.12866285714285713,-0.12357666666666665,-0.021300000000000017,-0.05510857142857144,-0.09383000000000002
establishing,0.2631578947368421,0.23809523809523808,0.05555555555555555,0.10526315789473684,0.058823529411764705,0.27421999999999996,0.07786000000000001,0.8442,0.3715,0.0
organize,0.15151515151515152,0.19047619047619047,0.20833333333333334,0.1,0.047619047619047616,-0.047720000000000005,-0.08264999999999999,0.15372,-0.296,-0.4404
passage,0.06153846153846154,0.11764705882352941,0.140625,0.13043478260869565,0.03278688524590164,-0.28652500000000003,0.3050333333333333,0.0362,-0.04278333333333334,0.0
failure,0.18095238095238095,0.14414414414414414,0.1935483870967742,0.1650485436893204,0.17045454545454544,-0.656978947368421,-0.5569875,-0.6109,-0.5360941176470589,-0.6700933333333333
populist,0.16666666666666666,0.078125,0.15625,0.18518518518518517,0.1111111111111111,-0.22998333333333332,-0.34656,-0.35756,-0.07860999999999999,0.2082
news,0.03129657228017884,0.05509641873278237,0.028169014084507043,0.04078947368421053,0.029159519725557463,-0.22577142857142857,-0.24349750000000006,0.08417727272727273,-0.04220967741935484,-0.22305882352941178
admit,0.041666666666666664,0.18181818181818182,0.21739130434782608,0.04,0.07692307692307693,0.7351,0.07070000000000001,0.52354,0.2023,0.8074
ideas,0.012345679012345678,0.1111111111111111,0.06741573033707865,0.047619047619047616,0.10526315789473684,-0.1027,0.14763636363636365,-0.04478333333333334,0.17389999999999997,0.061300000000000014
resolution,0.052941176470588235,0.10497237569060773,0.10240963855421686,0.09917355371900827,0.08411214953271028,0.02453333333333336,-0.09286842105263157,-0.30468235294117646,0.024216666666666668,-0.0893777777777778
multiple,0.1349206349206349,0.09166666666666666,0.0875,0.08196721311475409,0.07407407407407407,-0.3309352941176471,-0.16520909090909094,-0.1894357142857143,-0.04784999999999999,-0.1787625
caliphate,0.0,0.057692307692307696,0.029411764705882353,0.075,0.13513513513513514,0.0,-0.0172,-0.128,-0.2916666666666667,-0.15272
hack,0.07272727272727272,0.24074074074074073,0.06521739130434782,0.14545454545454545,0.14285714285714285,-0.04092500000000003,-0.06751538461538462,-0.3028333333333333,0.0994875,0.06288000000000002
true,0.0738255033557047,0.1016949152542373,0.07777777777777778,0.07344632768361582,0.10126582278481013,0.47156363636363635,0.4046944444444444,0.43206428571428573,0.5255,0.3056
races,0.11764705882352941,0.16216216216216217,0.10526315789473684,0.06896551724137931,0.05084745762711865,-0.40869999999999995,-0.29973333333333335,0.008037500000000005,-0.04022499999999997,0.34886666666666666
seeks,0.0,0.16666666666666666,0.043478260869565216,0.1875,0.13333333333333333,0.0,0.11772500000000001,0.6705,0.20156666666666667,-0.21075
stance,0.05714285714285714,0.225,0.24,0.10869565217391304,0.09090909090909091,-0.23835,-0.2859444444444444,-0.17793333333333336,-0.22266000000000002,-0.3224
hearing,0.027522935779816515,0.07975460122699386,0.006993006993006993,0.0743801652892562,0.03875968992248062,-0.006700000000000002,-0.1155076923076923,-0.6705,-0.23557777777777777,-0.10088
launched,0.2222222222222222,0.0898876404494382,0.12345679012345678,0.29850746268656714,0.0410958904109589,-0.07717857142857143,0.02850000000000001,0.021420000000000005,-0.03998,0.05333333333333332
determined,0.1,0.15,0.11538461538461539,0.16666666666666666,0.08,0.34,0.4023555555555555,0.19603333333333336,0.21008749999999998,0.5299
exports,0.10638297872340426,0.09523809523809523,0.17857142857142858,0.07894736842105263,0.0,-0.1177,0.44792499999999996,-0.18594,0.7803666666666667,0.0
sacred,0.09722222222222222,0.14516129032258066,0.047619047619047616,0.05263157894736842,0.3888888888888889,-0.22908571428571425,-0.07103333333333331,0.03560000000000002,0.24695,-0.0621
turned,0.10303030303030303,0.10204081632653061,0.07947019867549669,0.13043478260869565,0.0896551724137931,-0.1158235294117647,-0.11058666666666668,0.044008333333333344,-0.09930000000000005,-0.017969230769230758
baby,0.1346153846153846,0.044444444444444446,0.11666666666666667,0.0847457627118644,0.15625,0.052542857142857134,0.0,-0.23388571428571428,-0.28047999999999995,0.04239
low,0.2421875,0.2743362831858407,0.08264462809917356,0.08620689655172414,0.175,-0.04075483870967742,-0.1944032258064516,-0.37220000000000003,-0.4569000000000001,-0.2532285714285714
foundations,0.07142857142857142,0.24,0.047619047619047616,0.045454545454545456,0.0625,-0.4019,0.2243333333333333,0.128,0.0258,0.0
policies,0.09322033898305085,0.16,0.11836734693877551,0.13405797101449277,0.09134615384615384,0.19657272727272723,-0.06562291666666666,0.02676551724137931,-0.01728918918918919,0.08471052631578947
liberated,0.2777777777777778,0.058823529411764705,0.17391304347826086,0.05555555555555555,0.0,0.009040000000000003,0.0,0.2553,-0.5267,0.0
consumers,0.11956521739130435,0.13131313131313133,0.07142857142857142,0.0967741935483871,0.0963855421686747,0.022854545454545436,-0.037500000000000006,0.40535000000000004,0.1283,0.1195
terms,0.056,0.07741935483870968,0.10071942446043165,0.07746478873239436,0.07936507936507936,-0.1425857142857143,0.3238666666666667,-0.06392142857142859,-0.0666090909090909,0.17958
source,0.0728476821192053,0.04838709677419355,0.06923076923076923,0.06535947712418301,0.10588235294117647,-0.09777272727272726,-0.34453333333333336,0.08807777777777778,-0.12589,0.09036666666666665
enormous,0.23076923076923078,0.08333333333333333,0.1568627450980392,0.175,0.11538461538461539,0.3246,-0.1329,0.3300625000000001,0.10765714285714287,-0.14086666666666667
dictator,0.2,0.19230769230769232,0.19047619047619047,0.16666666666666666,0.0625,-0.4232666666666667,-0.27884000000000003,0.1573,0.5049,0.25
organizers,0.06666666666666667,0.034482758620689655,0.06521739130434782,0.12195121951219512,0.047619047619047616,-0.09844999999999998,-0.5561499999999999,0.09866666666666667,0.05044000000000002,0.4939
lease,0.02040816326530612,0.10714285714285714,0.15625,0.10810810810810811,0.08333333333333333,0.0,0.5100333333333333,-0.005820000000000003,0.12319999999999998,0.7687999999999999
handling,0.0784313725490196,0.12903225806451613,0.1694915254237288,0.16363636363636364,0.12962962962962962,-0.251425,-0.391725,-0.10554000000000001,-0.14724444444444446,-0.28095714285714285
allowing,0.09523809523809523,0.2037037037037037,0.06,0.16071428571428573,0.08571428571428572,0.05666666666666667,0.004245454545454552,0.0,-0.16134444444444443,-0.26496666666666663
box,0.08823529411764706,0.2727272727272727,0.09090909090909091,0.07894736842105263,0.16,0.16419999999999998,0.15300000000000002,0.0,0.153,0.10865
allegiance,0.16666666666666666,0.16129032258064516,0.35714285714285715,0.2857142857142857,0.1875,-0.0129,-0.006820000000000004,-0.015479999999999999,-0.15005,-0.2235
western,0.07042253521126761,0.02575107296137339,0.05263157894736842,0.0594059405940594,0.04145077720207254,-0.3349733333333333,0.017600000000000005,-0.2370727272727273,-0.3417583333333334,-0.1786125
work,0.10331125827814569,0.13032581453634084,0.09375,0.0915032679738562,0.078003120124805,0.1365205128205128,0.08786250000000004,0.0956013333333333,0.08432857142857142,0.184856
exposed,0.23529411764705882,0.06666666666666667,0.1111111111111111,0.11627906976744186,0.23214285714285715,-0.42092500000000005,-0.5069666666666667,-0.3679,-0.44483999999999996,-0.31531538461538466
restrictions,0.05454545454545454,0.16666666666666666,0.0625,0.1,0.1320754716981132,-0.004500000000000022,0.1900333333333333,0.25732499999999997,0.06863333333333334,-0.09475714285714286
assembly,0.025974025974025976,0.08602150537634409,0.030303030303030304,0.024691358024691357,0.04878048780487805,0.3419,0.6073124999999999,0.56465,0.7096,0.1878
solar,0.1111111111111111,0.13793103448275862,0.04878048780487805,0.03225806451612903,0.16666666666666666,0.5343600000000001,0.5246500000000001,0.38355,0.3818,0.402
ships,0.15,0.041666666666666664,0.23809523809523808,0.08695652173913043,0.0,0.2507333333333333,-0.4019,0.08038,0.0,0.0
life,0.1618705035971223,0.10843373493975904,0.0851063829787234,0.0673076923076923,0.14548802946593,-0.15700333333333336,-0.07782407407407409,0.09020454545454547,-0.04326000000000001,0.04294303797468354
signature,0.09375,0.02702702702702703,0.022222222222222223,0.13636363636363635,0.0,0.24496666666666667,0.0,0.4939,0.05483333333333334,0.0
uninsured,0.35,0.36363636363636365,0.125,0.0,0.13333333333333333,-0.0464,0.0,0.0814,0.0,-0.1366
wall,0.07168458781362007,0.09243697478991597,0.04878048780487805,0.08679245283018867,0.06770833333333333,-0.11481000000000001,-0.19008181818181813,-0.0687,0.007134782608695639,-0.3279384615384615
abandon,0.24,0.15151515151515152,0.15151515151515152,0.09375,0.06666666666666667,-0.5329833333333334,-0.07308,-0.54134,-0.6086333333333334,0.30975
dramatic,0.08771929824561403,0.07272727272727272,0.1076923076923077,0.14285714285714285,0.018867924528301886,-0.023780000000000003,0.352675,-0.039814285714285726,0.0002666666666666558,0.0
unleashed,0.2727272727272727,0.06666666666666667,0.05555555555555555,0.15789473684210525,0.0,-0.18710000000000002,0.4404,-0.2023,-0.06783333333333334,0.0
knowledge,0.0821917808219178,0.10810810810810811,0.04054054054054054,0.11392405063291139,0.0625,0.15119999999999997,0.24057499999999998,-0.11866666666666668,-0.06584444444444443,0.37324999999999997
action,0.13526570048309178,0.12781954887218044,0.09642857142857143,0.14814814814814814,0.06060606060606061,0.06380000000000004,-0.25271470588235295,-0.013848148148148144,-0.11388000000000001,-0.0013750000000000058
corruption,0.21311475409836064,0.21951219512195122,0.10989010989010989,0.17525773195876287,0.3804347826086957,-0.48060769230769235,-0.2662611111111111,-0.26124,-0.3373470588235294,-0.3717428571428572
ethical,0.12,0.29411764705882354,0.13043478260869565,0.17391304347826086,0.2857142857142857,0.32320000000000004,0.29946,0.5402,0.490275,0.43883333333333335
totally,0.0,0.16666666666666666,0.2727272727272727,0.1282051282051282,0.16666666666666666,0.0,0.085,0.12736666666666666,0.11126,0.32637499999999997
activist,0.0958904109589041,0.0989010989010989,0.07575757575757576,0.1527777777777778,0.09523809523809523,-0.2763428571428571,-0.0897222222222222,-0.37093999999999994,-0.04241818181818182,-0.14493333333333333
prominent,0.07352941176470588,0.06097560975609756,0.09090909090909091,0.14754098360655737,0.06,0.33196,0.20124,0.06588,0.27112222222222226,-0.40840000000000004
friendly,0.3125,0.28125,0.1891891891891892,0.2777777777777778,0.18181818181818182,0.50318,0.44295555555555555,0.5990857142857144,0.33282,0.4992
fellow,0.17518248175182483,0.03896103896103896,0.16477272727272727,0.08484848484848485,0.08588957055214724,-0.023137499999999988,-0.1262,-0.07687241379310344,-0.057978571428571435,-0.09461428571428572
appoint,0.038461538461538464,0.17857142857142858,0.3181818181818182,0.3125,0.0,0.0772,-0.004739999999999999,0.16345714285714288,0.29549,0.0
opposition,0.0830188679245283,0.09803921568627451,0.17269076305220885,0.25390625,0.07462686567164178,-0.20482272727272727,-0.08714000000000001,-0.10736744186046511,0.03147076923076924,0.04611999999999999
wish,0.1935483870967742,0.17391304347826086,0.08695652173913043,0.16666666666666666,0.1282051282051282,0.4543,0.3310875,0.15560000000000002,0.3236428571428571,0.10513999999999997
host,0.05084745762711865,0.05454545454545454,0.07936507936507936,0.01639344262295082,0.03333333333333333,-0.39410000000000006,0.28636666666666666,0.06931999999999999,0.5267,0.1909
join,0.16071428571428573,0.04065040650406504,0.18421052631578946,0.16666666666666666,0.07964601769911504,0.09299444444444445,0.27037999999999995,0.3612333333333334,0.1644428571428571,0.08486666666666667
